"Event","Ord.No","Campaign","Station","Date.Time","Latitude","Longitude","depth","chl.a.DV.chl.a.childe.a","chl.a","chlide.a","DV.chl.a..µg.l.","chl.b.DV.chl.b.childe.b","hex.Fuco","but.Fuco","Fuco","Perid","Zea","Allo","chl.a.Diatoms","chl.a.Dinoflagellata","chl.a.GA","chl.a.Haptophyta","chl.a.Prokaryotes","chl.a.Prochlorococcus","time"
"PS78/075-1",217,"PS78","075-1",2011-07-04 18:47:00,78.8198,-3.9228,4.9,0.09539874,0.09539874,0,0,0.023533999,0.010364161,0.004055211,0.02969766,0,0,0.00267846,0.034542368,0,0.047360371,0.007723153,0,0,1309805220
"PS78/078-1",218,"PS78","078-1",2011-07-05 10:59:00,78.8262,-2.9972,4.9,0.578104217,0.578104217,0,0,0.077959015,0.124965969,0.010530592,0.056460686,0.018742357,0.01510036,0.06174008,0.085377103,0.02919283,0.208950534,0.117461072,0.008552766,0,1309863540
"PS78/089-1",219,"PS78","089-1",2011-07-07 00:16:00,78.8323,5.0105,4.9,0.496019595,0.496019595,0,0,0.082515676,0.085148869,0.012790857,0.130548592,0.019192259,0.00822288,0.014630709,0.173519972,0.025755591,0.190549161,0.070728568,0.0040127,0,1309997760
"PS78/112-1",220,"PS78","112-1",2011-07-09 07:09:00,78.752,6.0065,4.9,0.449152193,0.449152193,0,0,0.07671879,0.070213831,0.010546985,0.107856746,0.011310384,0.011314832,0.014176983,0.150309136,0.015887764,0.185443809,0.060806294,0.005779641,0,1310195340
"PS78/127-2",221,"PS78","127-2",2011-07-10 08:56:00,78.8303,8.0167,4.9,0.632775011,0.632775011,0,0,0.048723686,0.123092244,0.040858456,0.183773165,0.022677293,0.005494772,0.02310354,0.265468221,0.034879328,0.128956187,0.131503534,0.003073222,0,1310288160
"PS80/012-1",222,"PS80","PS80/12CTD",2012-06-20 14:21:00,78.83265,9.49657,5,0.801066485,0.801066485,0,0,0.078416111,0.05785847,0,0.242357668,0,0.010232257,0.009092054,0.457844079,0,0.251644483,0.063058799,0.006938981,0,1340202060
"PS80/017-1",223,"PS80","PS80/17CTD",2012-06-20 18:35:00,78.83548,8.4922,5,3.834989238,3.834989238,0,0,0.14277057,1.83868615,0.032939882,0.349436932,0,0.02041214,0.17408174,0.708651954,0,0.491840349,2.151244143,0.014859909,0,1340217300
"PS80/020-1",224,"PS80","PS80/20CTD",2012-06-20 22:50:00,78.85127,8.02317,5,2.2297492,2.2297492,0,0,0.20011087,0.44938096,0,0.381737276,0,0.023141554,0.185503908,0.696372265,0,0.620110166,0.472943732,0.015154194,0,1340232600
"PS80/020-1",225,"PS80","PS80/20CTD",2012-06-20 22:50:00,78.85127,8.02317,10,2.436020581,2.436020581,0,0,0.217926341,0.518051824,0,0.386866334,0,0.026000832,0.195473228,0.718925024,0,0.687944916,0.55541011,0.017344961,0,1340232600
"PS80/027-1",226,"PS80","PS80/27CTD",2012-06-21 17:55:00,78.83168,7.00503,5,2.669227161,2.669227161,0,0,0.12348978,0.803724522,0.096522143,0.551392293,0,0,0,1.167402462,0,0.444132144,0.981714134,0,0,1340301300
"PS80/036-1",227,"PS80","PS80/36CTD",2012-06-22 19:10:00,78.83177,6.49702,5,2.572791544,2.572791544,0,0,0.133962543,0.698799112,0.02360341,0.598117051,0.095553854,0.011494343,0,1.151762705,0.181644043,0.438209196,0.776331277,0.007945558,0,1340392200
"PS80/037-1",228,"PS80","PS80/37@Superst",2012-06-22 20:46:00,78.83307,5.9905,6.8,3.875452525,3.875452525,0,0,0.125904291,1.051603609,0.091817304,0.913060968,0,0.017392869,0.113557331,1.846167433,0,0.432447226,1.226708252,0.012624261,0,1340397960
"PS80/037-1",229,"PS80","PS80/37@Superst",2012-06-22 20:46:00,78.83307,5.9905,10,4.025108555,4.025108555,0,0,0.133947382,1.051518237,0.093616358,1.024722799,0.104506394,0.031709496,0.114074207,1.917013735,0.193000223,0.425671262,1.134889417,0.021294703,0,1340397960
"PS80/051-1",230,"PS80","PS80/51CTD@F6Depl.",2012-06-24 18:45:00,78.83375,5.11103,5,3.849060977,3.849060977,0,0,0.143495302,0.652792619,0.121178146,1.190884963,0,0.032893285,0.050901037,2.372478034,0,0.485614166,0.750283741,0.023523561,0,1340563500
"PS80/051-1",231,"PS80","PS80/51CTD@F6Depl.",2012-06-24 18:45:00,78.83375,5.11103,12,3.910376052,3.910376052,0,0,0.127589123,0.674295143,0,0.817098637,0.232886693,0.022020667,0.036326957,1.872567678,0.52687044,0.496704351,0.891519772,0.018115776,0,1340563500
"PS80/052-1",232,"PS80","PS80/52CTD",2012-06-24 23:13:00,78.83272,4.66467,5,3.576293129,3.576293129,0,0,0.139797819,0.794808638,0.078719971,0.771384143,0,0.024075661,0.075442112,1.724075918,0,0.5307712,1.024863835,0.019316451,0,1340579580
"PS80/053-2",233,"PS80","PS80/53CTD",2012-06-25 05:45:00,78.83353,4.00295,5,2.467709405,2.467709405,0,0,0.144496704,0.141613114,0,0.69405902,0,0.027873145,0.029014441,1.604169285,0,0.567326422,0.18883182,0.023126142,0,1340603100
"PS80/056-1",234,"PS80","PS80/56CTD",2012-06-25 18:55:00,78.83042,3.33648,5,3.499562126,3.499562126,0,0,0,0.098090993,0.033429814,1.073338457,0,0.016895254,0,3.270757612,0,0,0.172448219,0.018481611,0,1340650500
"PS80/056-1",235,"PS80","PS80/56CTD",2012-06-25 18:55:00,78.83042,3.33648,10,3.752588705,3.752588705,0,0,0,0.102386284,0.034429695,1.061803418,0,0,0,3.514691422,0,0,0.195525216,0,0,1340650500
"PS80/057-1",236,"PS80","PS80/57CTD",2012-06-25 21:08:00,78.83208,2.99702,5,2.081503521,2.081503521,0,0,0.044948512,0.093582709,0,0.437847898,0,0.015761936,0.014728336,1.538572002,0,0.268306473,0.1897178,0.019882342,0,1340658480
"PS80/064-1",237,"PS80","PS80/64CTD",2012-06-27 01:57:00,78.83365,2.2447,5,3.108313551,3.108313551,0,0,0,0.110705611,0.037975752,1.067344078,0,0,0,2.896662611,0,0,0.173332904,0,0,1340762220
"PS80/067-1",238,"PS80","PS80/67CTD",2012-06-27 13:53:00,78.83072,1.91842,5,1.378831024,1.378831024,0,0,0.0654283,0.065383596,0.01071868,0.443097838,0,0.015979443,0.007529502,0.994604219,0,0.250757415,0.090193149,0.012941718,0,1340805180
"PS80/069-1",239,"PS80","PS80/69CTD",2012-06-27 23:02:00,78.83423,1.01512,5,2.966079886,2.966079886,0,0,0.054093125,0.183488159,0,1.061277524,0,0.016595951,0,2.488440565,0,0.215457518,0.248212849,0.013968954,0,1340838120
"PS80/072-1",240,"PS80","PS80/72CTD",2012-06-28 17:52:00,78.83593,0.09533,5,1.278650856,1.278650856,0,0,0.097827718,0.339952327,0.015994747,0.218978916,0.103086131,0.03846912,0.006962367,0.385530659,0.182868838,0.298625261,0.36040536,0.024815271,0,1340905920
"PS80/073-1",241,"PS80","PS80/73CTD",2012-06-29 00:34:00,78.83095,-0.04838,5,2.256605697,2.256605697,0,0,0.071720004,0.144422401,0.128509809,0.53733591,0.040271008,0.014168864,0,1.451972739,0.107423975,0.329210879,0.225146432,0.013743934,0,1340930040
"PS80/079-1",242,"PS80","PS80/79CTD",2012-06-30 07:43:00,78.8244,-2.3677,10,0.97171544,0.97171544,0,0,0.130240574,0,0,0.277464356,0,0.004221687,0.007352412,0.529220496,0,0.421985018,0,0.00289054,0,1341042180
"PS80/081-1",243,"PS80","PS80/81 CTD",2012-06-30 19:05:00,78.8396,-1.72113,5,1.489814553,1.489814553,0,0,0.043414875,0.093909218,0.025146213,0.432311758,0,0.020637156,0.010965695,1.072579978,0,0.185981695,0.154250131,0.018682012,0,1341083100
"PS80/112-1",244,"PS80","PS80/112",2012-07-06 00:17:00,78.83295,-11.99792,5,0.12946371,0.12946371,0,0,0,0,0,0.068277649,0,0.004108701,0.001790839,0.122766098,0,0,0,0.002651965,0,1341533820
"PS80/114-1",245,"PS80","PS80/114 CTD",2012-07-06 08:27:00,78.75357,-12.78385,5,0.21364785,0.21364785,0,0,0,0,0,0.100243981,0,0,0.003953051,0.203562226,0,0,0,0,0,1341563220
"PS80/115-1",246,"PS80","PS80/115 CTD",2012-07-06 16:34:00,78.83247,-10.996,5,0.05836303,0.05836303,0,0,0,0,0,0.040289139,0,0.005416733,0,0.055675951,0,0,0,0.002687079,0,1341592440
"PS80/116-1",247,"PS80","PS80/116 CTD",2012-07-06 18:20:00,78.83343,-10.44717,5,0.334820266,0.334820266,0,0,0,0,0,0.27747724,0,0.021457097,0,0.325776957,0,0,0,0.009043309,0,1341598800
"PS80/117-1",248,"PS80","P80/117 CTD",2012-07-06 21:05:00,78.83195,-10.00057,5,0.425126282,0.425126282,0,0,0,0,0,0.272238319,0,0.00674915,0,0.421376264,0,0,0,0.003750018,0,1341608700
"PS80/119-1",249,"PS80","PS80/119 CTD",2012-07-07 00:44:00,78.83347,-9.00098,5,0.659306321,0.659306321,0,0,0.014228139,0,0,0.390241252,0,0.006928475,0,0.617149828,0,0.03822318,0,0.003933313,0,1341621840
"PS80/122-1",250,"PS80","PS80/122 CTD",2012-07-07 04:33:00,78.83197,-7.50092,5,2.968026057,2.968026057,0,0,0.175780923,0,0,1.927337008,0,0.010169413,0.014586821,2.544750074,0,0.394257979,0,0.004819997,0,1341635580
"PS80/125-1",251,"PS80","PS80/125 CTD",2012-07-08 02:04:00,78.84243,-6.02047,5,0.540718822,0.540718822,0,0,0.10363728,0,0,0.235047035,0,0.006113381,0.005640099,0.302333244,0,0.226447958,0,0.002822773,0,1341713040
"PS80/127-1",252,"PS80","PS80/127 CTD",2012-07-08 05:55:00,78.8298,-5.34925,5,0.220899446,0.220899446,0,0,0.068570364,0,0.004961692,0.07677313,0,0.004634546,0.004809415,0.083622547,0,0.126873779,0,0.001812111,0,1341726900
"PS80/130-2",253,"PS80","PS80/130 CTD",2012-07-08 21:00:00,78.83267,-4.59632,5,2.100455733,2.100455733,0,0,0.173487851,0.083118758,0.132898906,0.442249774,0,0,0,1.113391747,0,0.741943307,0.120725033,0,0,1341781200
"PS80/132-1",254,"PS80","PS80/132 CTD/MN",2012-07-09 00:55:00,78.83267,-3.92073,5,2.583583691,2.583583691,0,0,0.092609123,0.14916222,0.042472004,0.825028231,0,0,0,1.966009182,0,0.374879575,0.205065916,0,0,1341795300
"PS80/132-1",255,"PS80","PS80/132 CTD/MN",2012-07-09 00:55:00,78.83267,-3.92073,12,2.363576759,2.363576759,0,0,0.086455319,0.15450284,0.048078492,0.868083738,0,0,0,1.828750789,0,0.309389734,0.187779113,0,0,1341795300
"PS80/135-1",256,"PS80","PS80/135 CTD",2012-07-09 15:05:00,78.83552,-3.02705,5,0.559328517,0.559328517,0,0,0.028849526,0.056181702,0.031490195,0.111401451,0,0.009690143,0,0.27570487,0,0.131779467,0.111008217,0.009353656,0,1341846300
"PS80/165-2",257,"PS80","PS80/165 FEVI-24",2012-07-16 06:17:00,79.00987,4.33217,5,1.719807356,1.719807356,0,0,0.056884019,0.317902525,0.064767091,0.608701536,0,0,0.007999162,1.084848071,0,0.180074498,0.39128132,0,0,1342419420
"PS80/166-1",258,"PS80","PS80/166 CTD&MUC",2012-07-16 23:05:00,79.10673,4.60522,5,2.450690659,2.450690659,0,0,0.093542738,0.294891798,0.058660198,0.849989105,0.081583962,0.02068631,0.020597883,1.584468475,0.15013127,0.296211283,0.317139873,0.013842569,0,1342479900
"PS80/167-2",259,"PS80","PS80/167-2 CTD",2012-07-17 03:16:00,79.13077,4.9154,5,2.327526482,2.327526482,0,0,0.087132923,0.667257436,0.081641289,0.737983698,0.265649832,0.021261033,0.030301189,1.067373825,0.379293542,0.214078641,0.556776778,0.011038691,0,1342494960
"PS80/168-3",260,"PS80","PS80/168-3 CTD",2012-07-17 14:54:00,79.13508,6.10382,5,2.499592777,2.499592777,0,0,0.171945661,0.170464717,0.029602393,0.878833537,0.029940863,0.030524181,0.032242627,1.613701753,0.054272157,0.536326364,0.180579756,0.02011982,0,1342536840
"PS80/168-3",261,"PS80","PS80/168-3 CTD",2012-07-17 14:54:00,79.13508,6.10382,10,2.592191166,2.592191166,0,0,0.184291175,0.180926653,0.030668234,0.990089849,0.037528074,0.032444384,0.034393871,1.698727468,0.063562578,0.537124443,0.179089268,0.019982603,0,1342536840
"PS80/169-1",262,"PS80","PS80/169 CTD/MUC",2012-07-18 00:44:00,79.02915,6.99847,5,1.528953736,1.528953736,0,0,0.101073716,0.099390445,0.029662168,0.566023975,0.078989242,0.015052016,0.033656904,0.914553945,0.127954785,0.281742246,0.108349427,0.008866466,0,1342572240
"PS80/171-1",263,"PS80","PS80/171 ctd/muc",2012-07-18 20:09:00,79.02807,11.07705,5,0.805935015,0.805935015,0,0,0.149427617,0.074778818,0.016346589,0.139867731,0.050691599,0.018585911,0.072531301,0.185449466,0.068268037,0.346288005,0.064216071,0.009101911,0,1342642140
"PS80/172-1",264,"PS80","PS80/172 CTD/MUC",2012-07-18 23:12:00,78.98122,9.51313,5,0.920677398,0.920677398,0,0,0.141630558,0.04995667,0.048243502,0.131596446,0.086462319,0.010524709,0.054142153,0.186068771,0.13640541,0.384491581,0.070297339,0.006037847,0,1342653120
"PS80/175-1",265,"PS80","PS80/175 CTD&Co.",2012-07-19 14:28:00,78.7796,5.3296,5,3.517051619,3.517051619,0,0,0,0,0.244055987,0.799889581,0.066795202,0,0.039180474,2.797047001,0.230574414,0,0,0,0,1342708080
"PS80/176-3",266,"PS80","PS80/176-3",2012-07-20 05:17:00,78.61042,5.06983,0,3.51719825,3.51719825,0,0,0.107565766,0.84459272,0.111056914,1.262971666,0.08699982,0.022875647,0.027570097,2.112292036,0.143639813,0.305601656,0.814939932,0.013734004,0,1342761420
"PS80/176-3",267,"PS80","PS80/176-3",2012-07-20 05:17:00,78.61042,5.06983,12,3.496077176,3.496077176,0,0,0,0.713660863,0.259669825,0.888637628,0,0,0,2.224014465,0,0,1.03043998,0,0,1342761420
"PS80/178-1",268,"PS80","PS80/178 CTD&Co",2012-07-21 01:28:00,78.91685,5.00028,5,1.47674812,1.47674812,0,0,0.088937027,0.16949408,0.019348046,0.533174316,0.02738618,0.031167539,0.020145287,0.914147259,0.046817062,0.261625731,0.178494917,0.019375036,0,1342834080
"PS80/180-1",269,"PS80","PS80/180-1 CTD",2012-07-21 20:01:00,79.06312,3.64953,5,1.621117618,1.621117618,0,0,0.069373241,0.127469426,0.02016498,0.707215802,0.038261591,0.021970341,0.011090405,1.178108186,0.063406775,0.197828919,0.132557015,0.013239657,0,1342900860
"PS80/181-1",270,"PS80","PS80/181 CTD&MUC",2012-07-22 00:24:00,79.0613,3.57927,5,2.631596557,2.631596557,0,0,0,0.248404312,0.047983785,0.992427467,0.148710152,0.030509462,0,1.991612895,0.294606886,0,0.287596234,0.021978808,0,1342916640
"PS80/182-1",271,"PS80","PS80/182-1 CTD",2012-07-22 04:53:00,79.06078,3.47903,5,0.480031439,0.480031439,0,0,0.028476301,0.1283682,0.020362691,0.176819391,0.072378221,0.008481574,0.005201955,0.21204135,0.088431487,0.059869792,0.09846138,0.003768277,0,1342932780
"PS80/183-1",272,"PS80","PS80/183-1 CTD",2012-07-22 10:17:00,79.06425,3.33423,5,0.497667087,0.497667087,0,0,0.019188432,0.144280695,0.02025859,0.137943176,0.07248975,0.006981794,0,0.19649957,0.106188877,0.048368995,0.131713717,0.003719091,0,1342952220
"PS80/184-1",273,"PS80","PS80/184-1",2012-07-22 19:37:00,79.13333,2.84267,0,0.436743912,0.436743912,0,0,0.018453718,0.048052386,0.007621675,0.171412805,0.014478365,0.007124741,0.003036117,0.292331389,0.024577639,0.053905078,0.050099434,0.004398018,0,1342985820
"PS80/185-3",274,"PS80","PS80/185-3 CTD 1000",2012-07-23 14:22:00,79.73983,4.50562,5,0.733347344,0.733347344,0,0,0.035010851,0.066489562,0.016358203,0.294706423,0.027883556,0.022255314,0.008624967,0.479289162,0.04536495,0.098016706,0.069627207,0.01316659,0,1343053320
"PS80/186-1",275,"PS80","PS80/186-1 CTD",2012-07-24 00:13:00,79.93715,3.19117,5,0.324461816,0.324461816,0,0,0.041968619,0.07156207,0.016515745,0.081614099,0,0.017878055,0,0.121857472,0,0.111882447,0.071013808,0.010071629,0,1343088780
"PS80/188-1",276,"PS80","PS80/188 CTD",2012-07-24 22:50:00,79.60388,5.16888,5,0.835074434,0.835074434,0,0,0.03820849,0.058615511,0.013365299,0.368480494,0.028098076,0.034071542,0.018093044,0.570668076,0.043305941,0.101334173,0.057421691,0.019095454,0,1343170200
"PS80/191-1",277,"PS80","PS80/191 CTD",2012-07-25 20:10:00,79.4098,4.69667,5,0.751865127,0.751865127,0,0,0,0.081669853,0,0.310543346,0,0.03604202,0,0.630025668,0,0,0.095590713,0.026248746,0,1343247000
"PS80/194-1",278,"PS80","PS80/194 CTD",2012-07-26 17:36:00,79.28342,4.33062,5,0.747388639,0.747388639,0,0,0.072280407,0.077126153,0.01635386,0.318287682,0.033826128,0.03973819,0.012411059,0.423386839,0.04497604,0.165376831,0.06524344,0.019213404,0,1343324160
"PS85/411-2",279,"PS85-Wat_6","PS85/411-2",2014-06-14 14:00:00,77.7177,-15.4782,7,0.899174643,0.899174643,0,0,0.286187776,0,0.047455223,0.152532731,0.097879789,0,0.010927125,0.178892253,0.113322888,0.570165379,0,0,0,1402754400
"PS85/418-1",280,"PS85-Wat_11","PS85/418-1",2014-06-15 02:47:00,77.3883,-16.3047,10,5.850556216,5.850556216,0,0,0.152428935,0,0,2.202305384,0,0.012630749,0.013996115,5.188422605,0,0.610023398,0,0.010681945,0,1402800420
"PS85/418-1",281,"PS85-Wat_12","PS85/418-1",2014-06-15 02:47:00,77.3883,-16.3047,5,0.780777861,0.780777861,0,0,0.171801188,0,0.012900647,0.199847892,0,0,0.008616773,0.307575482,0,0.449158455,0,0,0,1402800420
"PS85/424-1",282,"PS85-Wat_18","PS85/424-1",2014-06-15 18:55:00,77.994,-14.2767,5,0.51365165,0.51365165,0,0,0.143076546,0,0.020889788,0.0822704,0.025922,0,0.006307888,0.115271326,0.035854387,0.340539427,0,0,0,1402858500
"PS85/426-1",283,"PS85-Wat_24","PS85/426-1",2014-06-16 12:08:00,78.8052,-9.9307,5,0.536605908,0.536605908,0,0,0.152452943,0.009192317,0.028195415,0.10061004,0,0,0.015577994,0.127946611,0,0.351866559,0.015956905,0,0,1402920480
"PS85/429-1",284,"PS85-Wat_29","PS85/429-1",2014-06-16 18:24:00,78.8313,-8.5648,10,0.675998204,0.675998204,0,0,0.072243787,0,0,0.234405474,0,0,0,0.44370084,0,0.232297364,0,0,0,1402943040
"PS85/429-1",285,"PS85-Wat_30","PS85/429-1",2014-06-16 18:24:00,78.8313,-8.5648,5,1.277202933,1.277202933,0,0,0.176145474,0,0.025210923,0.447249666,0,0,0.027964294,0.722179148,0,0.483156341,0,0,0,1402943040
"PS85/432-1",286,"PS85-Wat_35","PS85/432-1",2014-06-17 01:21:00,78.6572,-7.0107,10,0.295034473,0.295034473,0,0,0.077214364,0,0.011840408,0.061915111,0,0,0.009086971,0.087444318,0,0.185248335,0,0,0,1402968060
"PS85/432-1",287,"PS85-Wat_36","PS85/432-1",2014-06-17 01:21:00,78.6572,-7.0107,5,0.302925245,0.302925245,0,0,0.083658302,0,0.010773669,0.057676963,0,0,0.009068875,0.081192984,0,0.200053631,0,0,0,1402968060
"PS85/437-1",288,"PS85-Wat_41","PS85/437-1",2014-06-17 16:52:00,78.8328,-5.4975,10,0.698115081,0.698115081,0,0,0.140704499,0,0,0.193282755,0,0,0.009830582,0.303459406,0,0.375263872,0,0,0,1403023920
"PS85/437-1",289,"PS85-Wat_42","PS85/437-1",2014-06-17 16:52:00,78.8328,-5.4975,5,0.72237196,0.72237196,0,0,0.167233635,0,0.018177292,0.19466643,0,0,0.013449121,0.279896812,0,0.408462126,0,0,0,1403023920
"PS85/444-1",290,"PS85-Wat_47","PS85/444-1",2014-06-18 15:49:00,78.8312,-3.9803,10,0.205166953,0.205166953,0,0,0.042894316,0,0.011692611,0.045115982,0,0,0.003009885,0.073398554,0,0.118543601,0,0,0,1403106540
"PS85/444-1",291,"PS85-Wat_48","PS85/444-1",2014-06-18 15:49:00,78.8312,-3.9803,5,0.294324774,0.294324774,0,0,0.065828909,0.004981239,0.008448348,0.066690819,0,0,0.009232377,0.098144996,0,0.167811059,0.006247914,0,0,1403106540
"PS85/455-2",292,"PS85-Wat_54","PS85/455-2",2014-06-21 06:01:00,78.4533,-2.8328,5,0.516511918,0.516511918,0,0,0.146437936,0.068931455,0.029631452,0.052810786,0,0,0.014369925,0.061970207,0,0.3468774,0.067125946,0,0,1403330460
"PS85/460-1",293,"PS85-Wat_60","PS85/460-1",2014-06-22 15:37:00,79.065,4.1788,5,1.175256866,1.175256866,0,0,0.068536375,0.328960847,0.033378454,0.123379325,0.084656659,0.04688947,0.067005489,0.210082693,0.156750113,0.218370024,0.377302565,0.031571075,0,1403451420
"PS85/465-1",294,"PS85-Wat_65","PS85/465-1",2014-06-23 21:29:00,79.1487,2.7908,10,1.2416559,1.2416559,0,0,0.087074005,0.237580857,0.070862624,0.253443829,0.109307144,0.019149253,0.032660007,0.386793387,0.185934948,0.254874363,0.286102994,0.011844906,0,1403558940
"PS85/465-1",295,"PS85-Wat_66","PS85/465-1",2014-06-23 21:29:00,79.1487,2.7908,5,1.021825152,1.021825152,0,0,0.05915287,0.189473096,0.044002872,0.127871411,0.05774222,0.018788242,0.050760203,0.238736102,0.120955531,0.213222597,0.264555109,0.014311518,0,1403558940
"PS85/470-1",296,"PS85-Wat_72","PS85/470-1",2014-06-24 22:19:00,79.135,6.0895,5,1.000164401,1.000164401,0,0,0.06355983,0.190368608,0.027316357,0.110040697,0.121096975,0.036954075,0.072423503,0.181071488,0.212823747,0.192218273,0.210358556,0.023616549,0,1403648340
"PS85/473-6",297,"PS85-Wat_78","PS85/473-6",2014-06-25 15:46:00,79.7603,4.386,5,0.811182093,0.811182093,0,0,0.039799233,0.241349858,0.023621222,0.052882334,0,0.022024391,0.052597011,0.108487622,0,0.160121998,0.346535601,0.018725023,0,1403711160
"PS85/482-1",298,"PS85-Wat_83","PS85/482-1",2014-06-28 01:49:00,78.8347,-0.915,10,1.480105625,1.480105625,0,0,0.144759369,0.205159898,0.080058377,0.201899957,0,0.011629238,0,0.415584485,0,0.606501968,0.374309678,0.010296247,0,1403920140
"PS85/482-1",299,"PS85-Wat_84","PS85/482-1",2014-06-28 01:49:00,78.8347,-0.915,5,1.864899097,1.864899097,0,0,0.157423475,0.251750421,0.121632576,0.238743845,0,0.013904591,0.010714776,0.47053386,0,0.697416804,0.530883924,0.013017371,0,1403920140
"PS85/486-1",300,"PS85-Wat_89","PS85/486-1",2014-06-29 01:53:00,78.8367,1.5002,10,1.350141417,1.350141417,0,0,0.060713626,0.186503974,0,0.169256666,0.117252054,0.017460052,0.008558889,0.445667047,0.304776392,0.271563994,0.283315766,0.016503411,0,1404006780
"PS85/486-1",301,"PS85-Wat_90","PS85/486-1",2014-06-29 01:53:00,78.8367,1.5002,5,1.172085236,1.172085236,0,0,0.060286138,0.165579091,0.101908141,0.097790938,0.092927838,0.012431804,0.010521752,0.140748757,0.242696717,0.270932238,0.370688955,0.011806455,0,1404006780
"PS121_0_Underway-65",314,"PS121","Underway13",2019-08-12 14:53:00,60.31755,3.33834,11,0.56705576,0.56705576,0,0,0.072314318,0.127722179,0.043425825,0.045380809,0.012601212,0.06238516,0.015178048,0.056077072,0.022611954,0.223293054,0.160354141,0.040707494,0,1565621580
"PS121_0_Underway-65",315,"PS121","Underway14",2019-08-12 17:52:00,60.85051,3.11372,11,0.537147005,0.537147005,0,0,0.063428634,0.126972542,0.037781616,0.047673078,0.011990178,0.068977021,0.01677647,0.063530266,0.021165093,0.192665991,0.152701648,0.044275787,0,1565632320
"PS121_0_Underway-65",316,"PS121","Underway15",2019-08-12 20:47:00,61.36907,3.10923,11,0.584196484,0.584196484,0,0,0.074147298,0.135578412,0.041218996,0.060948759,0.013450149,0.104834933,0.007529197,0.081041926,0.022759341,0.215900216,0.157504529,0.064506863,0,1565642820
"PS121_0_Underway-65",317,"PS121","Underway16",2019-08-12 23:36:00,61.86127,3.11617,11,0.735179148,0.735179148,0,0,0.121897583,0.151794935,0.050794304,0.066498203,0.015214313,0.071475634,0.020046285,0.079838421,0.024763585,0.34141407,0.174194113,0.042304493,0,1565652960
"PS121_0_Underway-65",318,"PS121","Underway17",2019-08-13 02:51:00,62.4518,3.15368,11,0.75189484,0.75189484,0,0,0.101540699,0.154849942,0.056011446,0.061707644,0.017657312,0.078578369,0.013069943,0.076172106,0.03224818,0.319114049,0.203267787,0.052185631,0,1565664660
"PS121_0_Underway-65",319,"PS121","Underway18",2019-08-13 06:22:00,63.0973,3.20593,11,0.405231164,0.405231164,0,0,0.060402777,0.062747373,0.024961722,0.03664543,0,0.077173485,0.007826171,0.054679958,0,0.187068335,0.078128838,0.05050724,0,1565677320
"PS121_0_Underway-65",320,"PS121","Underway19",2019-08-13 08:49:00,63.55016,3.24245,11,0.415105886,0.415105886,0,0,0.058683178,0.071307769,0.031188844,0.041884837,0,0.07681968,0.006895609,0.059265938,0,0.179488352,0.090221493,0.049652062,0,1565686140
"PS121_0_Underway-65",321,"PS121","Underway20",2019-08-13 11:18:00,64.0274,3.282,11,0.583390955,0.583390955,0,0,0.043169899,0.179103018,0.039251606,0.064802286,0.014438353,0.060122451,0.01618758,0.096429074,0.026631536,0.137020248,0.217715895,0.040325759,0,1565695080
"PS121_0_Underway-65",322,"PS121","Underway21",2019-08-13 14:51:00,64.59385,3.33007,11,0.612830032,0.612830032,0,0,0.038333015,0.208501396,0.048501906,0.066287859,0.020898478,0.047948372,0.006677065,0.094483199,0.040014776,0.126300148,0.267399653,0.033384656,0,1565707860
"PS121_0_Underway-65",323,"PS121","Underway22",2019-08-13 17:50:00,65.11841,3.37529,11,1.212734564,1.212734564,0,0,0.095701678,0.468391884,0.09027269,0.144300192,0.045345694,0.046150215,0.00959128,0.180891762,0.079362581,0.288220213,0.554020805,0.029371137,0,1565718600
"PS121_0_Underway-65",324,"PS121","Underway23",2019-08-13 21:13:00,65.71241,3.42769,11,1.001089712,1.001089712,0,0,0.055336193,0.392634384,0.071276059,0.110963085,0.037787593,0.049104739,0.009504273,0.153153308,0.071150629,0.179293252,0.490549186,0.033621743,0,1565730780
"PS121_0_Underway-65",325,"PS121","Underway24",2019-08-13 23:39:00,66.1249,3.46482,11,1.061980037,1.061980037,0,0,0.170528432,0.414949615,0.066788438,0.097585081,0.075569434,0.027456815,0.024946885,0.095807245,0.103252042,0.400935427,0.370593581,0.013641746,0,1565739540
"PS121_0_Underway-65",326,"PS121","Underway25",2019-08-14 02:51:00,66.67861,3.51545,11,0.864166363,0.864166363,0,0,0.072138237,0.321900643,0.082344167,0.105971085,0.027018812,0.033639897,0.010448381,0.121383905,0.046403554,0.213194342,0.386073956,0.021009076,0,1565751060
"PS121_0_Underway-65",327,"PS121","Underway26",2019-08-14 05:49:00,67.17178,3.56128,11,1.016282131,1.016282131,0,0,0.135037589,0.33489145,0.078929384,0.104005795,0.083946078,0.04061442,0.024887526,0.103293262,0.123007446,0.340495062,0.337872492,0.021641061,0,1565761740
"PS121_0_Underway-65",328,"PS121","Underway27",2019-08-14 08:46:00,67.67629,3.60952,11,1.237393896,1.237393896,0,0,0.11889684,0.508498867,0.094151156,0.155232225,0.074056269,0.023342403,0.019319532,0.172403752,0.114315831,0.315820281,0.529059219,0.013102598,0,1565772360
