"pft","feature","x","ale_mean","ale_lo","ale_hi","bin_count","n_folds"
"Diatoms","ice_volume_flux_lag1",-52.15,-0.0109464991223945,-0.0135986180451783,-0.00889738646415993,1450,5
"Diatoms","ice_volume_flux_lag1",-43.6,-0.00773275810883442,-0.00836503820749612,-0.00611969252061137,1496,5
"Diatoms","ice_volume_flux_lag1",-30.3,-0.0129296420742425,-0.0135773409057218,-0.0112230428029552,1581,5
"Diatoms","ice_volume_flux_lag1",-22.3,-0.0127128411152412,-0.0130005719443586,-0.0110924540695645,1198,5
"Diatoms","ice_volume_flux_lag1",-13.35,-0.00597941002166387,-0.00696417110917025,-0.0043968664982862,1639,5
"Diatoms","ice_volume_flux_lag1",6,-0.00822692089962774,-0.00929497062127209,-0.00681537276542764,1739,5
"Diatoms","ice_volume_flux_lag2",-362.55,0.02784819899037,0.0267068780587476,0.0294163312414073,1281,5
"Diatoms","ice_volume_flux_lag2",-273.8,0.0398762544120896,0.0390728712690943,0.0430711312140784,1701,5
"Diatoms","ice_volume_flux_lag2",-247.2,0.0206845064312802,0.0165395098721692,0.0218373644650242,1308,5
"Diatoms","ice_volume_flux_lag2",-232.9,0.0016685028445947,0.00146688394288706,0.00222410973496565,1576,5
"Diatoms","ice_volume_flux_lag2",-208.25,-0.000876078058892296,-0.00110961355816289,-0.000669792589546039,1507,5
"Diatoms","ice_volume_flux_lag2",-187.65,-0.000897157062709534,-0.00162942436629245,0.000224526509646196,1527,5
"Diatoms","ice_volume_flux_lag2",-174,-0.00800072771962888,-0.00901280380355581,-0.00760348243334513,1485,5
"Diatoms","ice_volume_flux_lag2",-157.5,-0.00825921769290993,-0.00890322170694538,-0.00730237933205327,1562,5
"Diatoms","ice_volume_flux_lag2",-144.7,-0.00831445271912274,-0.00902061270794262,-0.00738949870578616,1244,5
"Diatoms","ice_volume_flux_lag2",-135.25,-0.00940823316540847,-0.0118159455869128,-0.00760513559372694,1701,5
"Diatoms","ice_volume_flux_lag2",-122.75,-0.00981023803298358,-0.0117595493547531,-0.00838511684919466,1397,5
"Diatoms","ice_volume_flux_lag2",-115.4,-0.00937572071564387,-0.0112763593064664,-0.00790767678618568,1558,5
"Diatoms","ice_volume_flux_lag2",-110.25,-0.00889355113144471,-0.00994076043821703,-0.00846375761143161,1477,5
"Diatoms","ice_volume_flux_lag2",-101.75,-0.00612386742599148,-0.00645092103889319,-0.00563943255367218,1583,5
"Diatoms","ice_volume_flux_lag2",-93.15,-0.00623199452556581,-0.00828248967587396,-0.00502763828993519,1281,5
"Diatoms","ice_volume_flux_lag2",-86.95,0.00102392132129634,-0.000626479704487197,0.00189573583797565,1432,5
"Diatoms","ice_volume_flux_lag2",-77.5,0.000620795260857344,5.84577569163192e-05,0.00148701393367751,1546,5
"Diatoms","ice_volume_flux_lag2",-62.2,-0.00482149871722281,-0.00510465919151715,-0.00470937868562504,1530,5
"Diatoms","ice_volume_flux_lag2",-49.05,-0.00527975017233777,-0.00602540677078086,-0.00528653641022723,1583,5
"Diatoms","ice_volume_flux_lag2",-34.55,-0.00402970673144932,-0.00471681755589727,-0.00383141257115434,1721,5
"Diatoms","latitude",70.4375,-0.00786624899926119,-0.0079488670247703,-0.00747057773243063,1374,5
"Diatoms","latitude",71,-0.00712344645154333,-0.00783041388757157,-0.0065501719911613,1388,5
"Diatoms","latitude",71.4375,-0.00705319053473861,-0.00794734034051882,-0.00645609809156433,1416,5
"Diatoms","latitude",71.8125,-0.00635275462824133,-0.00707260712859972,-0.00578055317072137,1534,5
"Diatoms","latitude",72.1875,-0.00519393555540957,-0.00594185478372717,-0.00467167476499782,1561,5
"Diatoms","latitude",72.5625,-0.00488075255778687,-0.00564606484329204,-0.00431360515041074,1436,5
"Diatoms","latitude",72.9375,-0.00454171269090256,-0.0053747278376643,-0.00388716981808258,1421,5
"Diatoms","latitude",73.3125,-0.00385528080142421,-0.00463050462688644,-0.00334165503350828,1410,5
"Diatoms","latitude",73.75,-0.00199866446496798,-0.00244788560267155,-0.0017540512125884,1897,5
"Diatoms","latitude",74.1875,-0.00172090543730159,-0.00202231757877132,-0.00130812794709225,1394,5
"Diatoms","latitude",74.5625,-0.00141498259083088,-0.00165675350959274,-0.00116185129777313,1348,5
"Diatoms","latitude",75,0.000768292983752108,0.000257270715301973,0.00098737344204247,1751,5
"Diatoms","latitude",75.4375,0.00117598389621185,0.000917871517267332,0.00166264492290361,1269,5
"Diatoms","latitude",75.875,0.00196741876225707,0.00153450319887576,0.00256084931106442,1600,5
"Diatoms","latitude",76.375,0.00390210083417724,0.00319076020482657,0.00381917301920545,1518,5
"Diatoms","latitude",76.9375,0.00317904158167693,0.00247682466420861,0.00302596257188279,1591,5
"Diatoms","latitude",77.625,0.00481505216541429,0.00402022952184167,0.00600789518133961,1563,5
"Diatoms","latitude",78.4375,0.00606084796419033,0.00529076924214043,0.00651031760261812,1500,5
"Diatoms","latitude",79.5,0.00979396812847588,0.00915870882122902,0.00982034036227,1453,5
"Diatoms","latitude",81.75,0.0175872329598935,0.0156249834126958,0.0183529995478717,1576,5
"Diatoms","longitude",-19.8125,0.00913131021040917,0.00865007468728538,0.00962194837766653,1472,5
"Diatoms","longitude",-12.875,0.00927036472476014,0.00905865904056349,0.00942697934248985,1481,5
"Diatoms","longitude",-9.5625,0.0105067826622285,0.0100407594062776,0.0111189468507269,1509,5
"Diatoms","longitude",-6.75,0.0071071795882579,0.00689395914231154,0.00731489216968515,1503,5
"Diatoms","longitude",-4.0625,0.0075704270860293,0.0073113697525776,0.00752436683687637,1502,5
"Diatoms","longitude",-1.625,0.00766150627798982,0.00742248508669748,0.00791050882261152,1465,5
"Diatoms","longitude",0.625,0.00371389311620813,0.00316732416108251,0.00353502294440153,1487,5
"Diatoms","longitude",2.875,0.00344127991439972,0.00337928464382865,0.00343653772034703,1578,5
"Diatoms","longitude",5.0625,0.0029749402051175,0.00286264231579823,0.00307381867892159,1479,5
"Diatoms","longitude",7.125,0.00052543283836515,0.000378628861468461,0.000806491017845686,1467,5
"Diatoms","longitude",9.1875,-0.000599804230289065,-0.00123010693784073,-0.000464490303020017,1501,5
"Diatoms","longitude",11.5,-0.00156631653381252,-0.00220319444773464,-0.00127243942548149,1545,5
"Diatoms","longitude",14.1875,-0.00500222649449749,-0.00548299087038348,-0.00484042616250056,1510,5
"Diatoms","longitude",17.25,-0.00538693406971169,-0.00615824868556522,-0.0050811078313658,1482,5
"Diatoms","longitude",20.5,-0.00794740784908289,-0.00926557767088829,-0.00679305323156048,1486,5
"Diatoms","longitude",23.6875,-0.00862055694952372,-0.00932203921817026,-0.00779854851366741,1511,5
"Diatoms","longitude",26.5625,-0.00894846334297437,-0.00930048917484111,-0.00849963998163279,1450,5
"Diatoms","longitude",29.125,-0.00963479037450059,-0.0100443825522251,-0.00935098382982642,1515,5
"Diatoms","longitude",31.5,-0.00802002631793497,-0.00872745176247413,-0.00712010237666352,1472,5
"Diatoms","longitude",33.75,-0.00590285622740383,-0.00654960252566857,-0.00548070458234144,1585,5
"Diatoms","mlotst",3.3439808011055,0.000740125681223311,0.000564083077496504,0.00132473108750976,1500,5
"Diatoms","mlotst",3.97269619703293,-0.000558928726802527,-0.000524158547631706,-0.000254359884399292,1500,5
"Diatoms","mlotst",4.35526299476624,-0.00180909633357004,-0.00182514174300389,-0.00167240011899545,1500,5
"Diatoms","mlotst",4.69006006717682,-0.00219851096843668,-0.00221076411206441,-0.00210666710680553,1500,5
"Diatoms","mlotst",4.98129134178162,-0.00242413912871944,-0.0027151448569991,-0.00237119029771723,1500,5
"Diatoms","mlotst",5.27555522918701,-0.00262277831891991,-0.00293235550183402,-0.00262530796360007,1500,5
"Diatoms","mlotst",5.56517120599747,-0.00302413097302942,-0.00345802501119914,-0.00268205598368582,1500,5
"Diatoms","mlotst",5.83736873865128,-0.00313855781380369,-0.00340470059186299,-0.00294280677200247,1500,5
"Diatoms","mlotst",6.14274145364761,-0.00267422734923644,-0.00297490201755824,-0.00233176579334197,1500,5
"Diatoms","mlotst",6.51168130636215,-0.0024976762673913,-0.00276200854833046,-0.00221268363537967,1500,5
"Diatoms","mlotst",6.94745781421661,-0.00238727034814873,-0.00258235434824342,-0.00226842932537772,1500,5
"Diatoms","mlotst",7.4457447052002,-0.00232360002153519,-0.00253683162605253,-0.0021017462065344,1500,5
"Diatoms","mlotst",8.03821132183075,-0.00144574769547357,-0.00162501243159038,-0.00116016758804882,1500,5
"Diatoms","mlotst",8.78878605365753,-0.000622563366092244,-0.000857716053967006,-0.000184410207815879,1500,5
"Diatoms","mlotst",9.78355951309204,0.000416038226282761,0.000228180632709522,0.000688701718176683,1500,5
"Diatoms","mlotst",11.2025205135345,0.00173408382776713,0.00155207343749684,0.00208043192301461,1500,5
"Diatoms","mlotst",13.397737121582,0.002673167809334,0.00262320957475834,0.00304869514618668,1500,5
"Diatoms","mlotst",17.4181635856629,0.00336317953495356,0.00333574814484346,0.00372375585595888,1500,5
"Diatoms","mlotst",26.1389148712159,0.00338107831507005,0.0035909257545137,0.00382532090534084,1500,5
"Diatoms","mlotst",763.389398288727,0.0154195539165284,0.0147523128183166,0.0160614407944321,1500,5
"Diatoms","qnet_wm2",-175.507891464233,0.00361670320721903,0.00273270432540753,0.00421245369798074,1500,5
"Diatoms","qnet_wm2",-144.057303237915,0.00296505430424853,0.00202161070101319,0.00310222963051479,1500,5
"Diatoms","qnet_wm2",-133.651097869873,0.000648121460174945,-0.000320151925406102,0.000737400497359146,1500,5
"Diatoms","qnet_wm2",-125.557604980469,-0.00283254414471772,-0.00435817320697168,-0.00202877828515404,1500,5
"Diatoms","qnet_wm2",-118.786698913574,-0.00298871974164452,-0.00387246618151254,-0.00230178114511248,1500,5
"Diatoms","qnet_wm2",-112.455151367187,-0.00278700949267646,-0.00358490448277177,-0.00183690981077506,1500,5
"Diatoms","qnet_wm2",-106.086956787109,-0.00269952081895622,-0.00320293639050733,-0.00175803134544019,1499,5
"Diatoms","qnet_wm2",-99.6903961181641,-0.00223183008900837,-0.00312461520604609,-0.0012890500683539,1501,5
"Diatoms","qnet_wm2",-93.4285877227783,-0.0023630249724562,-0.00269096182235868,-0.00157736523055844,1500,5
"Diatoms","qnet_wm2",-86.9671230316162,0.000747184008843969,0.000335437016118238,0.00112767013202104,1500,5
"Diatoms","qnet_wm2",-80.160428237915,0.00084240168000016,0.000455870843632092,0.00130962240491295,1500,5
"Diatoms","qnet_wm2",-73.0012722015381,0.000427804764702042,-0.000175476068660085,0.000876661411028065,1500,5
"Diatoms","qnet_wm2",-65.4066024780273,-0.00307826023053234,-0.0041577234766503,-0.0021088057137603,1500,5
"Diatoms","qnet_wm2",-58.0454429626465,-0.00487321644614504,-0.00660180045181546,-0.00371545407995215,1500,5
"Diatoms","qnet_wm2",-50.7333885192871,-0.00462100667762104,-0.00597390404143884,-0.00334975006280589,1500,5
"Diatoms","qnet_wm2",-43.0316192626953,-0.0028415806412013,-0.0042574824732605,-0.00186918771592277,1500,5
"Diatoms","qnet_wm2",-34.9049072265625,-0.00130350515244495,-0.00237677364399443,-0.000480287712755408,1500,5
"Diatoms","qnet_wm2",-25.7159118652344,0.000932699150302176,0.000750486111338076,0.00144393997631422,1500,5
"Diatoms","qnet_wm2",-13.8873882293701,0.00538554928298903,0.00472364763124631,0.00675309790211385,1500,5
"Diatoms","qnet_wm2",48.7390338897705,0.0170543887551043,0.0157844820461794,0.0184360287559122,1500,5
"Diatoms","siconc",-5.55111512312578e-17,-0.00529196877645947,-0.00561475848623195,-0.00492054078869476,122,5
"Diatoms","siconc",0.0151992904327534,-0.00085224490932088,-0.000853557018640519,-0.000835264107753409,25378,5
"Diatoms","siconc",0.131678075667372,-0.000667352588536997,-0.000876407791502427,-0.000396657689959041,1500,5
"Diatoms","siconc",0.386086270024381,-0.000898458494432957,-0.00101569113870276,-0.000531392469522728,1500,5
"Diatoms","siconc",0.767967858554301,0.0164150720826189,0.0159125253706201,0.0165053332669454,1500,5
"Diatoms","siconc_lag1",-5.55111512312578e-17,-0.00125728520200864,-0.001381977699827,-0.00107951704178833,102,5
"Diatoms","siconc_lag1",5.61418319154365e-08,0.000102046573818121,0.000120552673301704,0.0001615554471761,22398,5
"Diatoms","siconc_lag1",0.0390312708509234,-0.00129698922671563,-0.00140964903382178,-0.00100419571127837,1500,5
"Diatoms","siconc_lag1",0.187950357550851,-0.00218686700385496,-0.00255333704000458,-0.0020322473847928,1500,5
"Diatoms","siconc_lag1",0.426959799023873,-0.00332641754267423,-0.00361287879543788,-0.00314122502782552,1500,5
"Diatoms","siconc_lag1",0.658160658594695,-0.00424244536364091,-0.00490225034449391,-0.00377747013997675,1500,5
"Diatoms","siconc_lag1",0.879186031179312,0.00961445509037014,0.00886803576922673,0.0101802508504471,1500,5
"Diatoms","sithick",-5.55111512312578e-17,-0.00532833907166987,-0.00592295625421018,-0.00494752297335571,142,5
"Diatoms","sithick",0.00688009171764841,-0.000866861407049085,-0.000885839951700538,-0.000847977867084338,25358,5
"Diatoms","sithick",0.104021847043743,-0.000497661938341738,-0.00055594721987947,-0.000426724882091409,1500,5
"Diatoms","sithick",0.443059171983754,-0.000317726827184011,-0.000360500193182186,-0.000136034316491787,1500,5
"Diatoms","sithick",3.1706699471746,0.0159743859042776,0.0154814024063798,0.0163602325846875,1500,5
"Diatoms","sithick_lag1",-5.55111512312578e-17,-0.00163048672951323,-0.00183035026290923,-0.00147719177848827,107,5
"Diatoms","sithick_lag1",2.83166842087477e-08,-0.000288432084870894,-0.000332434862132332,-0.00018955810732553,22393,5
"Diatoms","sithick_lag1",0.0181279352195964,-0.00217367702931435,-0.00229567910677828,-0.00187767074232812,1500,5
"Diatoms","sithick_lag1",0.133478709664102,-0.0017362438760276,-0.00195587459535705,-0.00144707663177591,1500,5
"Diatoms","sithick_lag1",0.417957694165218,-0.00232818029671723,-0.00262704761810065,-0.00208463154526936,1500,5
"Diatoms","sithick_lag1",0.860966880145731,-0.0014304135539511,-0.00179743152284197,-0.00139539983332499,1500,5
"Diatoms","sithick_lag1",3.36796851695009,0.0120907292603915,0.0120128757189112,0.0131564290286681,1500,5
"Diatoms","so",28.719456577301,-0.00660994438947276,-0.00736009750941131,-0.00564789345466011,1500,5
"Diatoms","so",32.7376334190369,-0.00847540155414297,-0.00898674836422873,-0.00793591667788156,1500,5
"Diatoms","so",33.5146910667419,-0.00707087835196636,-0.00747634530513112,-0.00680330107108476,1500,5
"Diatoms","so",33.8864081382751,-0.006720027459831,-0.00714492282158742,-0.0064790427106943,1500,5
"Diatoms","so",34.1593770027161,-0.00378249005101446,-0.00392963573261582,-0.00363695983165221,1500,5
"Diatoms","so",34.3616950035095,-0.00197914318733056,-0.00242013776821921,-0.00202569877252381,1500,5
"Diatoms","so",34.4996685028076,-0.0013496178410088,-0.0017957340297915,-0.00109015819344596,1500,5
"Diatoms","so",34.5969903945923,-0.000566718789878673,-0.00101774798846304,-0.000340786542665837,1500,5
"Diatoms","so",34.6702027320862,-0.00103382835621484,-0.00132602824355902,-0.00110882062466135,1500,5
"Diatoms","so",34.7281674385071,-0.00102851772076478,-0.00132005586074187,-0.00130322235000032,1500,5
"Diatoms","so",34.7779176712036,-0.00119655066817718,-0.00149623492734499,-0.00110284351025663,1500,5
"Diatoms","so",34.8213991165161,0.000352404924664126,0.000179511190709498,0.000469711118300182,1500,5
"Diatoms","so",34.8635138511658,0.00131865278189068,0.00122115637137693,0.00128876373778544,1500,5
"Diatoms","so",34.9046219825745,0.0019650614928287,0.0018575677855498,0.00210093407787701,1500,5
"Diatoms","so",34.9425378799438,0.00227843931659197,0.00240800256404675,0.00250673441731873,1499,5
"Diatoms","so",34.978018951416,0.00231580895725139,0.00226508882164278,0.00278423002917269,1501,5
"Diatoms","so",35.0123578071594,0.00274780548880767,0.00274952184895595,0.00314340009155484,1500,5
"Diatoms","so",35.0458579063416,0.00505899396306041,0.00496812819229406,0.00605316537100705,1500,5
"Diatoms","so",35.0802186965942,0.00819742035888915,0.0081078222683309,0.00906833373778546,1500,5
"Diatoms","so",35.1377075195312,0.0155785061727245,0.0156528456537918,0.0168460474626699,1500,5
"Diatoms","thetao",-1.60977289676666,0.00548445914046409,0.00440310799034726,0.00645755702731185,1500,5
"Diatoms","thetao",-0.722433920204639,0.00376224972970249,0.00347642583690708,0.00385353035011396,1500,5
"Diatoms","thetao",0.30328124910593,-0.00128303176959257,-0.00171173459925789,-0.000669783259228146,1500,5
"Diatoms","thetao",1.16496098935604,-0.00166644544604661,-0.00204990937115138,-0.00177155218024526,1500,5
"Diatoms","thetao",1.94730623364449,-0.00118855366573968,-0.00154948923145689,-0.000745852278896487,1500,5
"Diatoms","thetao",2.62087122797966,-0.00161949514970233,-0.00202417267074384,-0.00107881499190163,1500,5
"Diatoms","thetao",3.22959906458855,-0.0015626366058967,-0.00229078048882879,-0.00130288928448703,1500,5
"Diatoms","thetao",3.78788873553276,-0.00260190735012965,-0.00288271467937479,-0.00224769021161733,1500,5
"Diatoms","thetao",4.29063400030136,-0.0015260997797099,-0.00170499230542533,-0.00140607770393178,1500,5
"Diatoms","thetao",4.74536036252975,-0.00128416487581813,-0.0014636033057337,-0.00102692983245702,1500,5
"Diatoms","thetao",5.15914047956467,-7.25746670701979e-05,-0.000543830544286715,0.000186824946161047,1500,5
"Diatoms","thetao",5.53641427755356,-0.000210764649179213,-0.000506649320752339,0.000314601270849584,1500,5
"Diatoms","thetao",5.90449076890946,0.00044739312623739,0.000227118916762005,0.000615706627213781,1500,5
"Diatoms","thetao",6.29200044870377,0.000646678014567543,0.000510821067987062,0.000761665377833842,1500,5
"Diatoms","thetao",6.71280429363251,0.000441074361103894,-6.56220991957848e-05,0.000962167535829492,1500,5
"Diatoms","thetao",7.16784131526947,0.000191397256541624,-7.62693445227544e-05,0.000567045193436845,1500,5
"Diatoms","thetao",7.69122985601425,-0.0015104369326351,-0.00173370856425947,-0.000994085998115408,1500,5
"Diatoms","thetao",8.33572520017624,-0.00264249960665002,-0.00306653588205098,-0.0020633008726943,1500,5
"Diatoms","thetao",9.12790832519531,-0.00207862531150126,-0.0026425730335498,-0.00137006285965272,1500,5
"Diatoms","thetao",11.8442385196686,0.00827398418105434,0.00819966388008316,0.00886802374787527,1500,5
"Diatoms","u10_ms",-4.48714413642883,0.00502144342415784,0.00380474553918107,0.00564510615437435,1500,5
"Diatoms","u10_ms",-2.47573642730713,0.00303464847361587,0.0022309077369842,0.00390916033833026,1500,5
"Diatoms","u10_ms",-1.92855386734009,0.000846056989735518,0.000365405600964396,0.000747938328712221,1500,5
"Diatoms","u10_ms",-1.56627173423767,-0.00139131274311755,-0.00233368169961582,-0.000820208505955364,1500,5
"Diatoms","u10_ms",-1.27422707080841,-0.00281351162646335,-0.00369574320927027,-0.00218368791696823,1500,5
"Diatoms","u10_ms",-1.01970841884613,-0.00430404450695683,-0.00510193009169407,-0.00376728563607102,1500,5
"Diatoms","u10_ms",-0.782431483268738,-0.00605559526896485,-0.00657029695213679,-0.00600455973596529,1500,5
"Diatoms","u10_ms",-0.556042695045471,-0.00668882325834817,-0.00702879579962245,-0.00607551125056111,1500,5
"Diatoms","u10_ms",-0.336241030693054,-0.00631591333438139,-0.00678753600723192,-0.00588883821069267,1500,5
"Diatoms","u10_ms",-0.134456610679626,-0.00572217017895026,-0.00596884662549067,-0.00581954980303392,1500,5
"Diatoms","u10_ms",0.0554615736007691,-0.00350101982350965,-0.00411431412728861,-0.00313565447323181,1500,5
"Diatoms","u10_ms",0.244192099571228,-0.0030110472118315,-0.00339825417019228,-0.00255560533669125,1500,5
"Diatoms","u10_ms",0.433669924736023,-0.00248786728970281,-0.00289314036676008,-0.00197547576758231,1500,5
"Diatoms","u10_ms",0.631356263160706,-0.00164789871312016,-0.00218437866308145,-0.00135552205888846,1500,5
"Diatoms","u10_ms",0.849999737739563,-0.000426710670739955,-0.000733339403610979,-0.000159817284503283,1500,5
"Diatoms","u10_ms",1.0992623090744,0.00214168552383835,0.00193896207028521,0.00257661708209244,1500,5
"Diatoms","u10_ms",1.38545875549316,0.00220134848711686,0.000901446574686195,0.00264720110130108,1500,5
"Diatoms","u10_ms",1.72764925956726,0.00484532587509997,0.0033930124887672,0.00570270667938355,1500,5
"Diatoms","u10_ms",2.22208890914917,0.00910039864503435,0.0082156660983298,0.0102228999133066,1500,5
"Diatoms","u10_ms",3.82696070671082,0.0171750072074877,0.0162238573389532,0.0180111137880716,1500,5
"Diatoms","v10_ms",-5.22996804714203,0.0108694207387157,0.00892633419862539,0.0128228655416926,1500,5
"Diatoms","v10_ms",-3.35898492336273,0.00407258848573046,0.00251968977866942,0.00561568621784613,1500,5
"Diatoms","v10_ms",-2.82399249076843,0.000680513665455903,-0.000111905105520484,0.00181003080106171,1500,5
"Diatoms","v10_ms",-2.41916728019714,-0.00210631655342331,-0.00243933520393891,-0.00117768868760538,1499,5
"Diatoms","v10_ms",-2.06217181682587,-0.00131876357854879,-0.00150818876314019,-0.000695189627536959,1501,5
"Diatoms","v10_ms",-1.74978787899017,-0.00245070193743848,-0.00245704457269983,-0.0023078903196516,1500,5
"Diatoms","v10_ms",-1.46472475528717,-0.00307352182991906,-0.0033058387673341,-0.00274388557760861,1500,5
"Diatoms","v10_ms",-1.20515768527985,-0.00312801776688254,-0.00330779177012573,-0.00302726312512736,1500,5
"Diatoms","v10_ms",-0.97615692615509,-0.00356134003509327,-0.00401216406578647,-0.00363446605334511,1500,5
"Diatoms","v10_ms",-0.755188298225403,-0.00513311223337243,-0.00532720845410219,-0.00498628016456898,1500,5
"Diatoms","v10_ms",-0.530504512786865,-0.00552011554927553,-0.0058318821578668,-0.0053289756450625,1500,5
"Diatoms","v10_ms",-0.305661392211914,-0.0054395829944276,-0.00599397800330768,-0.00535020796929688,1500,5
"Diatoms","v10_ms",-0.0811277151107782,-0.00553274733158144,-0.00579121607076593,-0.00573135734296866,1500,5
"Diatoms","v10_ms",0.148046851158143,-0.00448811297012428,-0.00536981742275135,-0.00390552427773933,1500,5
"Diatoms","v10_ms",0.376087236404419,-0.00306030783162533,-0.00380158613195905,-0.00267770326571478,1500,5
"Diatoms","v10_ms",0.617090034484863,-0.00156824160644825,-0.00235116757555372,-0.000710177272590529,1500,5
"Diatoms","v10_ms",0.884289598464966,0.00157411784514779,0.000476644275177823,0.00275274431719978,1500,5
"Diatoms","v10_ms",1.21576657295227,0.00465938395156142,0.00387166653732809,0.00526888742585309,1500,5
"Diatoms","v10_ms",1.73703584671021,0.0106126485413664,0.0102330270097495,0.0114109749685945,1500,5
"Diatoms","v10_ms",4.24870538711548,0.0139116839548661,0.0140854366593785,0.0143624910445342,1500,5
"Phaeocystis","ice_area_flux_cumOct",-1094941.9,-0.0196440955559772,-0.0207208619533433,-0.0186835763504916,1145,5
"Phaeocystis","ice_area_flux_cumOct",-1064954.4,-0.019570676652552,-0.0210055757794115,-0.0182953989598736,1717,5
"Phaeocystis","ice_area_flux_cumOct",-1030765.35,-0.0227511519533323,-0.0245525387213946,-0.0214733462722492,1368,5
"Phaeocystis","ice_area_flux_cumOct",-1004298.8,-0.0308040712666622,-0.0310383763985978,-0.0300103089286471,1645,5
"Phaeocystis","ice_area_flux_cumOct",-989007.35,-0.0226327148740919,-0.0238532966779197,-0.0221355242852724,1478,5
"Phaeocystis","ice_area_flux_cumOct",-974171.25,-0.0227232772331563,-0.0239461624901881,-0.0226035356325711,1370,5
"Phaeocystis","ice_area_flux_cumOct",-955284.2,-0.0238726868287093,-0.0264568605973801,-0.0204296109462344,1618,5
"Phaeocystis","ice_area_flux_cumOct",-940621.85,-0.0232767728952508,-0.0254560775279023,-0.0201939752995091,1616,5
"Phaeocystis","ice_area_flux_cumOct",-920699.95,-0.0211597536114455,-0.0223618215334761,-0.0208138726951221,1343,5
"Phaeocystis","ice_area_flux_cumOct",-902694.95,-0.00416631833367126,-0.00636642327514681,-0.00186754341184399,1409,5
"Phaeocystis","ice_area_flux_cumOct",-891877.3,0.0157619978150947,0.0138502947005588,0.0163236628989487,1694,5
"Phaeocystis","ice_area_flux_cumOct",-883250.7,0.020502257965081,0.019992280275595,0.021563354756568,1307,5
"Phaeocystis","ice_area_flux_cumOct",-869829.35,0.0397755332624498,0.034891367822226,0.0376731730601068,1634,5
"Phaeocystis","ice_area_flux_cumOct",-851860.75,0.0134906245010272,0.011589316140992,0.0135544121776865,1483,5
"Phaeocystis","ice_area_flux_cumOct",-838541.05,0.0210892507983262,0.0185656255179821,0.0234728209625693,1545,5
"Phaeocystis","ice_area_flux_cumOct",-828009.4,0.0218825080512757,0.0215632520680249,0.0226660924022612,1332,5
"Phaeocystis","ice_area_flux_cumOct",-801844.95,0.0173868581876865,0.0170041734561524,0.0175548390139639,1681,5
"Phaeocystis","ice_area_flux_cumOct",-770456.75,0.0184861530695587,0.01826936447159,0.0190928397835859,1595,5
"Phaeocystis","ice_area_flux_cumOct",-711927.15,0.0193001457821665,0.0179978030153733,0.0215505988776065,1447,5
"Phaeocystis","ice_area_flux_cumOct",-630775.8,0.016614940104332,0.0136166449402277,0.0195632511040245,1573,5
"Phaeocystis","ice_area_flux_current",-102652.05,0.0191439179887375,0.0139299187200884,0.020990292855701,1387,5
"Phaeocystis","ice_area_flux_current",-79049.55,0.0244710251277836,0.019365019493561,0.0242720167550837,1466,5
"Phaeocystis","ice_area_flux_current",-64230.1,0.02849073502044,0.0236713562611336,0.0274461675705653,1421,5
"Phaeocystis","ice_area_flux_current",-58320,0.0166565964960395,0.013009027092544,0.0151906764127787,1435,5
"Phaeocystis","ice_area_flux_current",-52910.85,0.0156775253228053,0.0128223774501902,0.0155962792027917,1722,5
"Phaeocystis","ice_area_flux_current",-46990.5,0.0142921860008645,0.0118698427025982,0.0143714760340377,1326,5
"Phaeocystis","ice_area_flux_current",-43958.3,0.0143785882411986,0.0106161707228162,0.0161684521486883,1485,5
"Phaeocystis","ice_area_flux_current",-40081.2,0.0136968798064138,0.0102593805616277,0.014643403965175,1480,5
"Phaeocystis","ice_area_flux_current",-34872.2,0.0161728662602826,0.0130593156022492,0.0191364307879084,1728,5
"Phaeocystis","ice_area_flux_current",-30974,0.0147349731801993,0.0121338248396081,0.0178737635361261,1221,5
"Phaeocystis","ice_area_flux_current",-27912.75,0.00809262542527779,0.00681258271636703,0.00960192749330434,1462,5
"Phaeocystis","ice_area_flux_current",-22518.05,-0.000504643144224696,-0.00425212591111532,0.003041139412054,1417,5
"Phaeocystis","ice_area_flux_current",-18644.15,-0.00830258144970684,-0.0100548060952625,-0.0044276752814303,1633,5
"Phaeocystis","ice_area_flux_current",-17347.95,-0.00852304168948054,-0.010824722372395,-0.00483826639787053,1775,5
"Phaeocystis","ice_area_flux_current",-14226,-0.00944103111120607,-0.0106897538814458,-0.00546706238779664,1526,5
"Phaeocystis","ice_area_flux_current",-10281.85,-0.0114173419652159,-0.0149302340465149,-0.00759951105487052,1449,5
"Phaeocystis","ice_area_flux_current",-6922.2,-0.0337009634142084,-0.0368599449950876,-0.0285039727974956,1209,5
"Phaeocystis","ice_area_flux_current",-4113,-0.0354401308326856,-0.0381890237946735,-0.0302038182444261,1612,5
"Phaeocystis","ice_area_flux_current",-790,-0.033196462355522,-0.0358488840121772,-0.0270436289516419,1687,5
"Phaeocystis","ice_area_flux_current",4800.65,-0.037156651989809,-0.0390493513709821,-0.0302114529847118,1559,5
"Phaeocystis","ice_area_flux_lag1",-143980.5,0.0377025689802326,0.0297650930596605,0.0445317139414871,1332,5
"Phaeocystis","ice_area_flux_lag1",-109727.15,0.0347991760027218,0.026427032023751,0.0406481497174528,1519,5
"Phaeocystis","ice_area_flux_lag1",-98890.4,0.0353924737830499,0.0286242220857797,0.0404410058238798,1392,5
